query,label
kolkata jawar tourist visa kivabe pabo,out_of_scope
amar email a verification code asche na keno,out_of_scope
freelancing shuru korar niyom ki,out_of_scope
cox's bazar jawar bhalo hotel kon gulo,out_of_scope
bkash cash out charge koto aktuelle,out_of_scope
router er light red jholmol korche keno?,out_of_scope
bkash pin reset korbo ki vabe,out_of_scope
router er light blinks korche keno,out_of_scope
wifi er password change korbo kivabe,out_of_scope
bkash theke bank account a taka pathabo kivabe,out_of_scope
What is the chemical formula for salt?,out_of_scope
national ID card online a download korbo kivabe,out_of_scope
amar phone a otg connect hocche na,out_of_scope
dhaka theke sylhet train er ticket ki vabe katbo,out_of_scope
bkash app theke mobile recharge kivabe kore,out_of_scope
How to learn guitar chords for beginners,out_of_scope
kal ki office khola thakbe,out_of_scope
How to tie shoelaces stylishly,out_of_scope
english theke bangla dictionary app suggest koro,out_of_scope
youtube video kivabe edit kore,out_of_scope
bkash a send money charge koto,out_of_scope
english vocabulary strong korar app name bolen,out_of_scope
bkash theke nagad e taka pathabo kivabe,out_of_scope
bkash send money limit koto,out_of_scope
bkash app update hocche na keno,out_of_scope
How do black holes form?,out_of_scope
amar gmail password mone nei,out_of_scope
daraz theke order kivabe cancel kore,out_of_scope
Who wrote the book Hamlet?,out_of_scope
instagram a followers baranor kisu tips dao,out_of_scope
dhaka university admission circular kobe dibe?,out_of_scope
dhaka to cox's bazar bus ticket price guli koto,out_of_scope
pasport renewal er jonno ki ki kagoj lage,out_of_scope
ei gaan tar singer er nam ki,out_of_scope
facebook dark mode on korbo kivabe,out_of_scope
bangladesh vs australia cricket match kobe,out_of_scope
daraz a refund kivabe claim kore,out_of_scope
national museum kothay obosthito,out_of_scope
passport office agargaon jabo kivabe,out_of_scope
laptop a microsoft office install korbo kivabe,out_of_scope
How to solve Rubik's cube fast?,out_of_scope
taka ki vabe bkash e send korbo,out_of_scope
daraz e new account khulbo ki vabe,out_of_scope
আজকে কিবার ভাই?,out_of_scope
instagram e story diye music add korbo kivabe,out_of_scope
amar router er wifi password change korbo ki vabe,out_of_scope
ajker newspaper er headline gulo ki ki,out_of_scope
amar phone er memory full hoye jay bar bar,out_of_scope
amar birth certificate online e pabo ki vabe,out_of_scope
facebook e new page khulbo kivabe?,out_of_scope
daraz theke order cancel kivabe kore,out_of_scope
What is the distance from Dhaka to Sylhet?,out_of_scope
english speaking practice korar kono site ase ki,out_of_scope
আজকে ঢাকার আবহাওয়া কেমন থাকবে?,out_of_scope
english vocabulary baranor upai ki?,out_of_scope
dhaka city bus route list pabo kothay,out_of_scope
amar facebook id ta hack hoye geche,out_of_scope
amar bike er engine oil change korar somoy hoyse ki na bujbo kivabe,out_of_scope
google drive e file upload korbo kivabe,out_of_scope
passport renewal korar jonno ki ki kagoj lage?,out_of_scope
Dhaka to Cox's Bazar bus ticket price koto,out_of_scope
bkash statement kivabe download korbo,out_of_scope
train ticket kivabe kine online e,out_of_scope
sheikh mujibur rahman biography short,out_of_scope
youtube video background e play korar upai ki?,out_of_scope
facebook messenger update hocche na,out_of_scope
daraz e account khulbo kivabe,out_of_scope
dhaka to sylhet train schedule,out_of_scope
bKash app update korar por open hocche na,out_of_scope
gmail account kivabe khulte hoy,out_of_scope
bkash theke nagad e taka pathabo kivabe?,out_of_scope
youtube premium kivabe kinbo,out_of_scope
facebook e nam change korbo ki vabe,out_of_scope
"fb id hack hoye geche, recover korbo ki vabe?",out_of_scope
ki vabe passport er jonno apply korbo,out_of_scope
jalalabad fort kothay ase,out_of_scope
daraz order cancel korbo ki vabe,out_of_scope
amar android phone slow hoye geche ki korbo,out_of_scope
"amar laptop er password vule gechi, ki korbo?",out_of_scope
bkash er customer care number koto,out_of_scope
sheikh hasina national institute of burn and plastic surgery kothay obosthito,out_of_scope
sheikh mujibur rahman er jonmo tarikh kobe,out_of_scope
grameenphone helpline number koto,out_of_scope
nid card a name correction korbo kivabe,out_of_scope
Bangladesh vs India cricket match kobe,out_of_scope
How does gravity work?,out_of_scope
daraz theke order korle koto din e delivery paye,out_of_scope
laptop er battery beshi der thake na keno,out_of_scope
english grammar er tense koto prokar o ki ki,out_of_scope
english theke bangla translation korar valo app ki?,out_of_scope
What is the formula for calculating kinetic energy?,out_of_scope
facebook er name change korar niyom ki,out_of_scope
facebook marketplace a product sell korbo ki vabe,out_of_scope
instagram id deactivate korbo kivabe,out_of_scope
daraz e order korar por kivabe track korbo?,out_of_scope
shares ki vabe kine bolben,out_of_scope
dhaka to sylhet train ticket kine kivabe,out_of_scope
instagram account deactivate korbo kivabe,out_of_scope
bkash theke nagad a taka pathanor niyom ki,out_of_scope
bkash app er password vule gechi,out_of_scope
instagram account hack hoye gese ki korbo,out_of_scope
joy bangla slogan ta ki prothom dewa hoyechilo,out_of_scope
router er password bhule gechi ki korbo,out_of_scope
instagram account deactivate korar niyom,out_of_scope
passport office er emergency helpline number koto,out_of_scope
bkash bill pay korar niyom ki,out_of_scope
bkash pin reset korar niyom ki,out_of_scope
youtube video upload korar correct niyom ki,out_of_scope
"ami ekta python code likhbo, error ki kore fix korbo?",out_of_scope
biman Bangladesh airlines customer care number,out_of_scope
bangladesh er current prime minister ke,out_of_scope
amar laptop slow hoye gese ki korbo,out_of_scope
daraz e product return korar process ki?,out_of_scope
daraz hotline number dao,out_of_scope
facebook messenger theme change korbo kivabe?,out_of_scope
train er ticket katar online system ki,out_of_scope
How to reset a forgotten Windows password,out_of_scope
bkash a money add korbo kivabe,out_of_scope
ajker gold rate in bangladesh,out_of_scope
facebook page boost korar niyom ki,out_of_scope
pathao ride share kivabe book kore,out_of_scope
best sci-fi movies of all time list,out_of_scope
dhaka university er admission circular ki dise,out_of_scope
shundarban kothay obosthito,out_of_scope
what is the distance between earth and mars,out_of_scope
english spelling checker bhalo kon website,out_of_scope
nid card correction korar jonno ki korio?,out_of_scope
youtube channel er logo change korbo kivabe,out_of_scope
How does an airplane fly?,out_of_scope
Who invented the telephone?,out_of_scope
daraz er helpline number koto,out_of_scope
dhaka airport er contact number koto,out_of_scope
graphic design sikhbo kivabe free te,out_of_scope
youtube thumbnail banabor valo app ki,out_of_scope
youtube video r background noise remove korbo ki vabe,out_of_scope
motorcycle er driving license er jonno online apply korbo ki vabe?,out_of_scope
amar phone er camera kaj korche na keno,out_of_scope
dhaka to chittagong air ticket price koto,out_of_scope
ki vabe youtube theke video download korbo,out_of_scope
jalalabad gas bill online pay korar system ki?,out_of_scope
bkash a money send korbo kivabe,out_of_scope
what is artificial intelligence in simple words,out_of_scope
daraz e review dibo ki vabe,out_of_scope
youtube theke video kivabe download kore?,out_of_scope
Can you translate this paragraph into French?,out_of_scope
amar laptop er webcam kaj korche na,out_of_scope
amar bike er engine oil kobe change korte hobe?,out_of_scope
wifi slow hoye geche keno bolte paren?,out_of_scope
bikroy.com a add kivabe post korbo,out_of_scope
sheikh hasina ekhon kothay ase,out_of_scope
bkash a money add korbo ki vabe,out_of_scope
bangladesh premier league final match kobe,out_of_scope
flight delay hole ki koriyo,out_of_scope
bangladesh vs australia cricket match kobe?,out_of_scope
facebook market place a kivabe jinish bikri kore,out_of_scope
dhaka theke sylhet train er schedule dao,out_of_scope
What is the chemical formula of water?,out_of_scope
amar facebook id keo hack korse ki korbo,out_of_scope
uttara theke motijheel metro rail vata koto,out_of_scope
Bangladesh e ki ekhon sotti e winter season choltese,out_of_scope
daraz order track korbo ki vabe,out_of_scope
bkash pin change korar code ki,out_of_scope
basar wifi slow hoye gese ki korbo,out_of_scope
amar phone a net chole na keno,out_of_scope
how to tie a tie step by step,out_of_scope
laptop er ram upgrade korar cost koto bangladesh a,out_of_scope
What causes earthquakes?,out_of_scope
Who directed the movie Titanic,out_of_scope
daraz theke ki vabe refund pabo,out_of_scope
amar phone er screen a dark spot porese,out_of_scope
national ID card online theke download korbo kivabe,out_of_scope
bkash a cash out korar niyom ki,out_of_scope
What is the capital of Australia?,out_of_scope
